#{"t_start": 1779171662.9293005, "env_id": "None"}
r,l,t
222.331043,103,172.841713
221.989394,102,172.906223
222.160086,103,172.973226
222.480959,103,173.039732
222.11322,102,173.104248
221.60585,101,173.816357
222.178491,103,173.880361
222.124579,103,173.94592
222.759159,104,174.011323
221.689208,101,174.075392
222.215386,102,174.139897
222.358316,103,174.206409
222.43257,104,174.271408
222.912967,105,174.338917
222.367697,103,174.403927
222.120384,103,175.116524
222.507032,103,175.181528
222.656047,104,175.247031
222.419276,103,175.313544
222.847441,104,175.379545
222.245949,103,175.446052
222.268868,103,175.511564
223.533451,106,175.576565
222.161931,103,175.64216
223.310164,106,175.709669
223.172873,105,176.423673
223.298834,105,176.488181
222.613062,104,176.554691
221.97596,102,176.620113
222.553739,103,176.684116
222.398284,103,176.7502
222.772542,104,176.81471
222.849559,104,176.880711
222.717512,104,176.947224
222.499944,103,177.66357
222.583061,103,177.729177
223.125392,105,177.794595
223.078296,105,177.859593
222.785159,104,177.924106
222.709822,104,177.989614
222.648089,104,178.053614
222.121516,102,178.118123
222.607844,103,178.183126
222.356743,103,178.249632
223.330063,106,178.967049
221.671476,102,179.031184
221.41308,101,179.094711
222.769851,104,179.160711
222.667797,103,179.225224
221.968868,102,179.289735
222.343245,103,179.354736
222.415398,103,179.419247
222.172733,103,179.484251
222.336297,103,179.548759
222.569356,104,180.262836
221.865567,102,180.328349
222.596726,104,180.393857
222.601735,103,180.464141
222.559524,103,180.529408
223.03462,105,180.594426
223.200994,105,180.661426
222.780823,104,180.726936
222.071684,102,180.792445
221.987499,102,180.857446
223.352266,106,181.569873
223.452959,106,181.637861
222.562911,103,181.702374
222.780888,103,181.767374
223.183634,105,181.834481
223.054289,105,181.900147
222.864081,104,181.964657
222.821917,104,182.029718
222.814806,105,182.096318
223.021752,105,182.163317
223.053579,105,182.882662
222.41876,103,182.949167
222.264966,103,183.013677
222.848786,104,183.079679
222.635916,104,183.143188
222.859634,104,183.2097
222.460861,104,183.274809
223.227668,105,183.34032
222.950246,104,183.404829
223.081131,104,183.468827
222.023704,102,184.182403
222.832006,104,184.248
222.960644,105,184.31451
22.763935,500,184.630374
222.679335,103,184.696395
221.972517,102,184.761771
222.727422,104,185.475759
222.428994,103,185.540273
222.705918,104,185.605265
222.272794,103,185.671265
221.763784,102,185.734776
222.809828,104,185.800374
223.205895,105,185.867373
222.271506,103,185.932886
222.954353,104,185.999396
222.290436,103,186.064507
223.085672,105,186.781805
222.754252,104,186.847313
223.118091,105,186.914479
222.833242,104,186.981102
222.755863,104,187.046793
222.585782,104,187.111305
222.834961,104,187.178308
222.976719,105,187.244877
222.525395,103,187.310389
222.228608,103,187.37639
223.038125,105,188.093924
223.09772,105,188.160923
222.695328,104,188.225436
222.8726,105,188.290439
222.626456,104,188.355536
222.592845,104,188.42205
222.548655,104,188.487053
222.919478,105,188.554657
222.763001,104,188.620135
222.781124,104,189.333253
222.749334,104,189.398762
222.510877,104,189.464762
222.551027,103,189.530828
222.24718,102,189.594945
222.850456,104,189.661945
221.910369,102,189.727006
223.102879,105,189.794516
222.108478,103,189.861516
221.975135,102,189.926026
222.409434,103,190.646749
222.908425,105,190.71291
222.825393,105,190.778822
222.429919,104,190.845022
222.875,105,190.912173
223.127014,105,191.262212
222.575082,104,191.324848
223.085136,105,191.392852
222.108128,102,191.456359
222.97933,105,191.522501
223.357424,106,192.237094
222.787068,104,192.304167
222.099634,102,192.368167
222.409934,104,192.434257
222.312058,103,192.499356
222.118274,103,192.564439
222.54147,103,192.629394
221.699534,102,192.694135
222.782203,104,192.760643
223.007187,105,192.827763
223.346881,106,193.546361
223.007942,105,193.612956
222.720215,104,193.67857
222.302418,103,193.745087
222.600269,103,193.810694
223.058124,105,193.877601
222.685173,103,193.943666
222.562539,104,194.00873
222.914143,105,194.07473
223.262807,105,194.141241
222.55069,104,194.860292
221.849091,102,194.924804
222.604103,103,194.991873
222.077217,103,195.056384
222.278255,103,195.122893
221.926838,102,195.185895
222.009912,102,195.251405
222.718442,104,195.316918
222.714851,104,195.382918
222.174307,103,195.44852
222.099578,103,196.201422
223.244466,105,196.26742
222.319411,103,196.330931
222.795829,104,196.396935
222.787044,104,196.463442
222.259825,103,196.528461
222.76215,104,196.594035
222.439784,103,196.658545
222.53469,103,196.731058
222.519848,104,196.797062
222.91552,104,197.509122
222.965029,105,197.574125
223.054338,104,197.638165
222.802906,104,197.706922
222.570694,103,197.772091
222.68157,103,197.837108
222.665681,104,197.903726
222.532727,103,197.968815
223.112266,105,198.035824
222.947376,105,198.102336
222.126521,103,198.822184
222.854075,104,198.888284
222.778791,104,198.953697
222.978639,104,199.01721
223.533778,106,199.085214
222.755073,105,199.152718
222.442446,104,199.218311
222.983737,105,199.285316
223.195042,105,199.351487
222.877761,105,200.072365
222.484192,103,200.137514
222.064923,102,200.202117
222.032477,102,200.264117
222.318902,103,200.329715
222.97219,105,200.395628
222.737962,104,200.460136
221.653751,102,200.524744
222.162817,102,200.593682
222.519926,104,200.6592
223.119809,105,201.376764
221.675377,102,201.442273
222.428019,103,201.507784
222.601934,103,201.572786
222.79305,104,201.637298
222.773362,104,201.702391
222.825181,104,201.768371
222.451591,103,201.83288
222.730753,104,201.898882
221.852779,102,201.963898
222.597219,104,202.680938
222.260685,103,202.745954
222.198174,102,202.809837
222.350985,103,202.874491
222.125395,103,202.939999
221.709928,102,203.003508
222.390997,103,203.067508
222.124848,103,203.132017
222.712617,103,203.198021
221.948729,102,203.262526
222.78337,104,203.973065
222.580109,104,204.038576
222.342525,103,204.102081
222.350085,103,204.167735
221.783946,102,204.230534
222.062986,102,204.295096
222.707211,104,204.361603
222.957069,105,204.42911
222.88242,104,204.495114
221.921652,102,204.559763
222.441965,103,205.281947
222.443812,103,205.346458
222.687049,104,205.412965
222.52283,103,205.477965
222.677099,104,205.544074
222.512419,103,205.609647
222.33189,103,205.672647
222.665333,103,205.738157
222.794287,104,205.803668
222.629138,104,205.86966
221.910042,102,206.58258
222.193161,102,206.647043
222.735097,104,206.713553
222.69015,104,206.780555
222.156836,103,206.846066
222.400027,103,206.911582
222.420762,103,206.977277
223.501238,106,207.04479
222.294293,103,207.110295
222.430627,104,207.177295
222.796147,104,207.892378
222.473651,103,207.957882
222.97175,104,208.02239
222.965933,105,208.08739
222.600633,103,208.152901
222.538878,103,208.218408
221.951979,102,208.282409
222.741074,104,208.347489
222.757352,104,208.413001
222.461048,103,208.481264
222.470624,103,209.195741
222.404322,103,209.261251
-2.562931,500,209.574442
222.520046,104,209.640543
222.931084,105,209.706053
222.490432,103,209.771603
222.012601,103,210.484467
222.478156,103,210.548603
222.880763,104,210.615638
222.6652,104,210.681215
222.314975,103,210.744776
222.786912,105,210.810797
222.894459,104,210.877792
222.072785,102,210.942301
222.416288,103,211.007813
222.981776,105,211.074882
222.448047,103,211.793395
222.883231,104,211.859903
223.193011,105,211.925412
222.940941,105,211.991476
222.502598,104,212.05798
222.88136,104,212.124488
222.284354,103,212.189487
221.722193,102,212.254552
223.170579,105,212.321061
222.742744,104,212.38606
221.705595,101,213.099679
223.072516,105,213.167185
222.737108,104,213.233692
222.427253,103,213.298695
222.057201,102,213.363204
222.383165,103,213.426712
223.225987,105,213.493715
222.726096,104,213.55922
222.225423,103,213.625731
222.473374,103,214.338321
223.019911,104,214.405325
221.834959,102,214.468924
222.283893,103,214.533341
222.207545,103,214.599001
222.108588,102,214.664508
222.266927,103,214.73112
222.716433,104,214.799124
221.736832,102,214.87581
222.861346,104,214.944914
222.548173,103,215.688653
222.13102,103,215.755112
222.378059,103,215.820624
222.433771,103,215.886623
222.356754,103,215.951741
222.858649,104,216.016211
222.825155,104,216.083209
222.898382,105,216.151721
223.441026,106,216.217749
222.188349,103,216.283747
223.108349,105,216.983048
222.389631,103,217.043559
222.796545,104,217.113071
222.586088,104,217.181247
222.141018,102,217.243831
221.984348,103,217.304344
222.180581,103,217.355521
222.493155,103,217.404023
222.061071,102,217.456035
222.686201,103,217.510541
221.431145,101,218.11211
221.805966,101,218.16411
222.292016,103,218.216619
222.088668,102,218.273618
222.144872,103,218.331133
222.09933,103,218.384132
222.915198,104,218.441639
222.664113,104,218.49164
222.883444,104,218.54524
222.784884,104,218.598746
222.626536,103,219.21486
222.317181,103,219.26286
222.277628,103,219.32263
222.882616,104,219.373135
-2.52926,500,219.636709
222.162341,102,219.69271
222.528273,103,220.284764
222.378292,103,220.338272
222.116125,102,220.388272
222.288064,103,220.43778
222.566731,103,220.488779
222.282218,103,220.542791
222.852407,104,220.599919
222.816354,103,220.653209
222.395663,103,220.709212
222.153943,102,220.759717
222.630781,103,221.375858
222.109709,102,221.427364
222.623023,103,221.487639
222.915146,104,221.538654
222.720732,104,221.595165
223.044618,104,221.650678
222.1908,102,221.704679
222.875715,104,221.759187
222.722052,103,221.807189
222.889413,104,221.856694
222.287735,102,222.449427
222.612437,103,222.498471
222.46552,103,222.546065
222.793992,104,222.599069
222.845241,104,222.659104
223.256487,105,222.708104
222.549679,103,222.760609
222.91455,104,222.811123
223.309438,106,222.862121
222.4958,103,222.910628
223.125034,105,223.485192
222.849498,104,223.540333
222.450162,103,223.587407
222.15306,102,223.645716
222.941772,104,223.70023
222.532975,103,223.758778
222.528408,103,223.811286
222.828827,104,223.864517
222.140558,103,223.91603
222.191185,103,223.96903
223.017931,104,224.57019
222.450403,103,224.619163
222.455667,103,224.669163
222.736593,104,224.72367
221.364343,102,224.77767
222.724006,104,224.831178
222.854929,104,224.881176
222.425702,103,224.931685
222.360363,102,224.981685
221.975306,102,225.038773
222.985401,104,225.63782
222.240599,103,225.695822
222.823538,104,225.751332
222.816741,104,225.808147
222.267101,103,225.86116
222.540157,103,225.911708
222.372996,103,225.968712
222.286721,103,226.025221
222.623312,103,226.085222
222.780997,104,226.13573
222.385582,103,226.793742
222.889493,104,226.854248
222.652042,103,226.907077
223.027028,104,226.965093
222.402473,103,227.017136
222.973204,105,227.071136
222.711653,104,227.126642
222.82353,104,227.184643
222.807448,104,227.236153
222.749409,104,227.286152
222.610657,104,227.884879
222.42503,103,227.942159
222.790219,104,227.992609
221.938377,102,228.048162
221.874469,102,228.105669
222.036948,102,228.163737
222.248072,103,228.215249
221.976069,102,228.265249
222.44265,103,228.313755
222.696198,105,228.898413
222.160293,102,228.948918
222.293581,102,229.006921
222.817097,104,229.057429
222.2531,102,229.113945
222.007602,102,229.165428
222.659398,103,229.217952
222.884154,104,229.270952
222.635489,104,229.31946
222.406854,103,229.37146
222.350458,103,229.996223
222.897828,105,230.051733
222.294912,103,230.110521
44.191346,500,230.39495
222.27199,103,230.452468
222.246022,103,230.504467
222.066589,102,230.559077
222.552975,103,231.307292
222.104858,103,231.372796
222.115708,102,231.438312
222.245048,103,231.504316
222.423614,103,231.568825
222.401738,103,231.635334
222.566751,104,231.701337
221.911472,102,231.765846
222.735653,104,231.832355
222.79427,103,232.557893
222.671193,103,232.626973
222.393513,103,232.693974
222.93029,104,232.767102
222.59517,104,232.837175
222.949432,104,232.909311
222.977772,104,232.979779
222.607948,103,233.046294
223.049785,105,233.117769
223.140084,105,233.185769
223.135784,105,233.896597
222.495001,103,233.95911
222.559031,104,234.025627
222.222773,103,234.091627
222.834448,104,234.157146
222.255404,103,234.223654
222.677576,104,234.288654
222.40667,103,234.352166
222.582073,103,234.417797
223.101847,104,234.476121
222.739819,104,235.172444
223.084993,105,235.234954
222.953734,104,235.298955
222.64291,104,235.36502
222.776083,104,235.43153
222.894442,104,235.497529
222.631268,104,235.552042
222.847651,104,235.617135
223.390744,106,235.684135
223.28409,105,235.750645
222.732666,104,236.454437
222.699943,104,236.512543
222.678156,104,236.577582
222.350959,103,236.641385
222.551249,103,236.705441
222.801701,104,236.770505
222.701195,104,236.837018
222.78752,103,236.902018
222.373231,103,236.967565
222.657972,103,237.028783
223.072764,105,237.741455
222.181719,102,237.810457
222.388307,103,237.875968
222.414262,103,237.941481
222.250527,102,238.006481
222.037295,102,238.068558
222.826266,104,238.134069
222.727819,104,238.200071
222.447416,103,238.26558
222.202585,102,238.330747
222.835993,104,239.037479
222.14423,102,239.097481
222.655719,104,239.158651
222.847589,104,239.225702
222.667862,103,239.290703
222.315445,103,239.354738
223.060321,104,239.420249
222.047886,102,239.48525
222.143407,102,239.550767
222.443315,103,239.615779
222.905798,104,240.304688
222.05224,102,240.368204
222.901328,105,240.433713
222.307279,103,240.496718
222.5646,103,240.561875
222.556416,104,240.628023
222.62172,103,240.693024
221.995133,102,240.756533
222.636898,104,240.821043
222.36867,103,240.889042
222.658717,104,241.617852
222.659356,103,241.682359
222.903234,104,241.746891
222.502229,103,241.808894
222.822051,104,241.875398
222.752637,104,241.941909
222.364452,103,242.006982
223.272363,105,242.073486
222.781586,104,242.138999
222.062635,102,242.200999
222.794673,104,242.903646
222.920767,104,242.970187
222.615127,103,243.036232
222.058707,102,243.101066
222.092748,102,243.166788
222.822807,104,243.227972
221.934368,102,243.293972
222.481572,103,243.358481
222.567149,103,243.422992
222.95005,104,243.474993
222.578126,103,244.18257
222.501246,103,244.248074
222.383822,102,244.314079
222.919469,104,244.376586
222.876419,104,244.440098
-2.55959,500,244.757506
222.878306,104,245.47168
222.048153,102,245.536188
222.810189,104,245.593504
222.842709,104,245.654681
222.522755,104,245.721191
222.820942,104,245.787191
222.862345,104,245.8527
222.461745,103,245.913212
222.885709,104,245.978775
222.608721,103,246.671489
222.515168,103,246.728
222.377544,103,246.79
222.660508,103,246.854507
222.862008,104,246.917514
222.849945,104,246.978075
222.52521,103,247.043582
221.816834,102,247.103583
222.871038,104,247.169192
222.892449,104,247.235683
223.295431,105,247.93855
222.433598,103,248.004551
223.004518,105,248.068061
221.907629,102,248.132572
222.765278,104,248.18757
222.232783,103,248.251084
222.608899,103,248.318086
222.463798,103,248.383591
222.6521,104,248.44915
222.634361,103,248.506698
222.076924,102,249.18381
222.846765,104,249.250877
222.919916,104,249.31088
222.93893,104,249.376388
222.650306,104,249.440897
222.693704,103,249.505896
222.525155,103,249.572193
222.715127,104,249.635656
222.651574,103,249.697732
223.174253,105,249.766243
222.847101,104,250.627768
222.87631,104,250.697766
222.652572,104,250.764281
222.552091,103,250.828791
222.55198,103,250.895867
223.044614,105,250.964942
222.830108,104,251.035972
222.933131,105,251.099607
222.599653,103,251.164627
222.690914,104,251.230137
223.032151,105,251.948496
222.587154,103,252.014551
223.118277,105,252.082085
223.025968,105,252.423604
222.726748,104,252.489609
222.922583,105,252.552186
222.798512,104,252.613192
223.243049,105,252.677698
222.21916,102,252.743208
222.262937,103,252.807209
222.642468,104,253.512305
223.510516,106,253.579815
223.153753,105,253.641393
222.547713,103,253.706396
222.566493,103,253.771903
223.279036,105,253.839412
222.05536,102,253.905489
223.131021,105,253.964017
223.23731,105,254.027097
222.621919,103,254.0931
223.098865,105,254.809504
-2.930245,500,255.12481
222.909423,104,255.190666
223.470214,106,255.258177
222.708315,103,255.32218
221.983483,102,255.384686
221.824318,102,256.084069
221.794682,102,256.148347
223.466729,106,256.210161
222.657754,104,256.276678
222.548253,104,256.342189
222.8021,104,256.40719
222.668444,103,256.473705
223.276054,105,256.54034
222.56545,104,256.606452
221.744991,102,256.671453
222.168502,103,257.375385
222.767861,104,257.440921
222.239305,103,257.502003
222.588363,103,257.567509
223.139049,105,257.633415
222.215605,102,257.694414
222.539882,103,257.759929
222.254831,102,257.822934
222.288189,103,257.887441
222.691243,104,257.95195
222.790841,104,258.652822
222.809489,104,258.721393
222.958399,104,258.785901
223.116696,105,258.848933
222.386268,103,258.913936
222.163017,102,258.978442
222.374429,103,259.043954
222.732002,104,259.108953
222.591842,104,259.173463
222.792789,104,259.870031
222.420868,103,259.935372
222.789136,103,260.001371
223.16024,105,260.066885
222.545656,103,260.133399
222.916548,104,260.197402
222.829628,104,260.251902
222.743498,104,260.316903
222.989086,105,260.382413
222.900508,104,260.448654
222.756531,104,261.168497
222.66934,103,261.234009
221.793162,102,261.296025
222.881747,105,261.358534
222.976654,104,261.424538
222.825386,104,261.490043
222.515187,103,261.552557
222.920455,104,261.617562
222.654534,104,261.683068
222.907435,104,261.746094
222.611784,103,262.459348
221.890571,102,262.523444
222.407304,103,262.594912
222.151233,102,262.665994
222.56239,103,262.732575
222.457738,103,262.795573
222.555736,103,262.85997
222.284521,103,262.923023
222.509447,103,262.982532
221.902839,102,263.05004
222.803271,104,263.811996
221.861235,102,263.877046
222.067981,102,263.938149
221.463569,101,264.00315
222.022527,103,264.070235
222.574975,103,264.143748
222.015186,102,264.211748
221.911234,102,264.275261
221.988859,102,264.341768
222.90842,104,264.40377
222.50554,103,265.111649
222.343198,103,265.165156
222.049576,102,265.229673
222.34507,103,265.295669
222.862988,104,265.356702
221.965792,102,265.417218
223.105386,105,265.48123
221.653057,101,265.54477
223.147614,105,265.611255
222.721681,104,265.677769
222.743389,104,266.414797
223.034648,105,266.480307
222.48751,103,266.550929
222.959002,104,266.619508
222.194281,103,266.684018
223.296096,105,266.743527
222.573466,103,266.805042
223.065377,105,266.870059
222.611115,103,266.943925
223.193319,105,267.011038
223.159134,105,267.705667
223.032453,105,267.766146
222.48338,103,267.831655
223.542071,106,267.896655
222.758696,104,267.957166
223.611295,106,268.023168
223.089187,105,268.090676
223.168493,105,268.155184
222.919576,105,268.221263
223.042502,105,268.286771
222.745768,104,268.995802
222.713137,104,269.06262
222.869399,104,269.123307
222.781336,104,269.186906
223.128636,105,269.247417
222.585367,103,269.311414
222.847534,104,269.376925
223.095227,105,269.44343
223.08,105,269.509431
223.486607,106,270.20981
223.317817,105,270.275326
222.651327,104,270.34136
223.372136,106,270.40936
223.151074,105,270.476411
222.855845,104,270.543079
223.376641,105,270.610049
223.151786,105,270.671564
223.070517,105,270.73808
223.060352,105,270.804079
222.908752,104,271.529871
223.067585,104,271.597981
222.78317,104,271.663494
222.894399,104,271.730499
223.221616,105,271.796795
223.0267,105,271.86383
222.721631,104,271.928834
222.625911,103,271.989395
222.646462,104,272.054906
222.944147,104,272.119913
222.895967,104,272.837744
222.921279,104,272.903744
222.848966,104,272.969255
222.600133,104,273.034768
223.139906,105,273.094767
222.32014,103,273.154279
222.244793,103,273.219282
222.612476,103,273.28151
222.732207,104,273.34302
223.251066,105,273.404495
222.388227,103,274.119277
222.572019,104,274.185782
47.28551,500,274.483994
222.685273,104,274.546166
222.685033,104,274.610856
222.215909,103,274.668367
222.811671,104,275.372244
222.657202,104,275.436759
222.249334,103,275.501758
222.315636,103,275.56832
222.852458,104,275.632981
222.846924,104,275.700322
222.156695,103,275.765832
223.117362,105,275.832835
222.683316,104,275.89634
222.749622,104,275.961857
222.789991,104,276.674024
222.472943,103,276.738534
222.826856,104,276.797533
223.167957,105,276.862048
223.01053,105,276.929051
222.797306,104,276.990603
223.36535,105,277.058114
221.740795,102,277.116116
222.597116,104,277.17263
222.894928,104,277.231218
223.228102,106,277.93258
222.635022,104,277.998101
223.196518,105,278.063613
223.086909,105,278.129616
223.401303,106,278.195122
222.319421,103,278.258634
222.947943,105,278.323637
222.110307,102,278.388147
222.10833,102,278.452655
222.827456,104,279.149849
222.587133,103,279.214849
223.124976,104,279.28093
223.541143,106,279.348441
222.672432,104,279.414192
223.041987,105,279.479704
222.873813,104,279.539216
222.798545,104,279.591723
222.759928,104,279.653235
222.428153,103,279.717236
222.780552,105,280.432076
222.8209,104,280.497584
222.486084,103,280.564193
223.08298,105,280.630706
222.000846,102,280.69521
222.741434,104,280.760229
223.201831,105,280.823733
222.684188,104,280.884339
222.917767,104,280.948941
222.535462,103,281.015852
222.418433,103,281.733697
222.883583,104,281.796208
222.923062,104,281.862384
222.457527,103,281.927385
222.263845,103,281.989564
222.299123,102,282.053077
222.37998,103,282.108272
222.057431,102,282.166842
222.197505,102,282.229954
222.562067,103,282.288062
223.296194,105,283.005273
223.268966,105,283.072789
222.370283,103,283.132791
223.140604,105,283.1983
222.615766,104,283.264446
222.639256,103,283.327448
222.772775,104,283.392956
222.914067,104,283.456465
222.592274,104,283.521466
222.297111,102,283.579698
222.89608,104,284.280584
222.814729,104,284.347334
222.370663,103,284.411331
222.457753,103,284.460845
222.732728,104,284.515438
222.905149,104,284.580949
222.388959,103,284.634781
222.671635,103,284.699291
222.474875,103,284.762801
222.840789,104,284.823801
222.43983,103,285.510062
221.911307,102,285.574402
222.601781,103,285.640912
222.752332,103,285.70691
222.583386,103,285.772423
222.1714,102,285.835428
222.13775,102,285.899933
222.794495,104,285.964445
222.642321,103,286.027451
222.836969,104,286.089967
222.095304,102,286.828291
222.32286,103,286.896338
222.971356,104,286.961918
222.56082,103,287.023499
222.785591,104,287.090507
22.552154,500,287.391236
222.658815,104,288.091471
222.864313,104,288.15098
222.769156,104,288.215978
222.405278,103,288.28149
222.614801,103,288.338494
222.732961,104,288.393001
223.05983,104,288.460513
222.19604,102,288.526661
223.003779,104,288.590824
222.561319,103,288.650401
222.631321,103,289.360559
222.612091,104,289.424559
222.383542,103,289.488128
222.875799,104,289.549638
223.203362,105,289.615217
222.918253,104,289.681727
222.401265,103,289.744816
222.407345,103,289.807815
223.112715,104,289.873325
222.503757,104,289.938469
222.358038,103,290.647524
222.376714,103,290.714414
222.369782,103,290.780284
222.864326,104,290.842436
222.709114,103,290.907436
222.841136,104,290.972947
222.775786,105,291.038949
223.098008,104,291.1025
223.21273,105,291.168012
222.619779,104,291.235016
222.77128,103,292.004616
222.891509,104,292.069097
222.949545,104,292.132098
222.572664,104,292.197605
223.040231,104,292.267178
222.964755,104,292.336181
222.767266,104,292.404259
222.880808,104,292.469531
222.155298,103,292.532675
-2.049815,500,293.52024
222.660867,103,293.587568
222.801023,104,293.652086
223.560208,106,293.722088
223.297373,105,293.788603
223.062029,104,293.855114
223.172801,105,294.574193
222.438332,103,294.639197
223.292283,105,294.706598
223.209296,105,294.774109
222.781917,104,294.841113
222.587312,103,294.903579
223.271664,106,294.969093
222.797448,104,295.035077
222.355078,103,295.103071
222.91956,104,295.167768
222.813389,104,295.889552
223.113285,105,295.956597
222.595442,103,296.023595
222.972085,104,296.090731
221.835894,102,296.154178
222.789067,104,296.220179
222.910506,105,296.285691
222.649299,104,296.352198
222.53997,103,296.417198
222.769447,104,296.484711
223.306763,105,297.203267
222.899803,104,297.269632
221.781205,102,297.335748
222.261905,103,297.400595
222.549248,103,297.468139
222.895414,104,297.53421
222.690635,104,297.59972
222.57666,103,297.664228
222.517929,103,297.730231
222.873024,104,297.795738
222.832592,104,298.522525
222.847228,104,298.577036
222.579212,103,298.635212
222.380493,103,298.698719
222.414997,104,298.765229
223.237141,105,298.831734
222.307377,103,298.895778
221.850086,102,298.960288
222.148319,102,299.02329
222.685533,104,299.088798
222.365823,103,299.81903
222.135727,103,299.883542
222.957804,104,299.948051
222.790745,104,300.010051
222.850376,104,300.075559
223.339012,105,300.138562
222.472801,103,300.203071
222.974126,104,300.266595
223.018778,105,300.333596
222.613051,103,300.398105
222.965732,104,301.10979
222.919084,104,301.174308
222.83162,104,301.242311
223.176443,105,301.309822
222.373265,103,301.375332
222.387477,103,301.440335
222.903242,105,301.511692
222.830655,104,301.57668
222.835184,104,301.64394
223.631001,107,301.709453
222.837743,104,302.434306
223.074847,105,302.499899
223.185536,105,302.565089
222.454661,103,302.629624
222.76824,104,302.689139
222.581084,103,302.74864
223.379911,106,302.80964
222.234983,103,302.86615
222.340941,102,302.930151
222.088304,103,303.657873
222.713797,104,303.726568
223.321953,106,303.79312
222.598148,104,303.858695
222.289664,103,303.920696
223.068712,105,303.984813
222.259233,103,304.045315
222.783985,104,304.11032
222.721234,104,304.175825
222.959051,105,304.239834
222.862469,104,304.937085
222.818566,104,305.002594
222.234758,103,305.069103
223.030409,105,305.135108
222.303621,103,305.198616
222.770035,104,305.265121
222.771553,104,305.333126
223.102554,105,305.398405
222.410621,104,305.464911
222.985154,104,305.52991
222.630262,103,306.258112
222.252768,103,306.323111
223.13598,105,306.386163
222.549146,103,306.451669
222.715733,104,306.517834
222.822182,104,306.583373
221.930549,102,306.647855
222.675131,103,306.71386
222.337313,103,306.778363
222.163687,102,306.843367
222.905852,104,307.548427
222.432924,103,307.615101
222.653242,103,307.679614
222.056404,103,307.745619
222.077594,102,307.803127
222.370298,103,307.861639
222.723999,104,307.920835
222.176234,102,307.984343
222.532689,103,308.046926
221.916265,102,308.107945
43.891213,500,309.036482
221.67,101,309.100992
222.040285,103,309.165502
42.989262,500,310.120739
222.665412,104,310.186344
222.859235,104,310.249123
222.646327,103,310.310204
222.392262,103,310.375774
221.765584,101,310.438775
222.400259,103,310.504287
47.278427,500,311.454414
222.283155,103,311.526414
222.834483,104,311.590928
222.573341,103,311.65645
222.145891,102,311.71945
222.45324,103,311.784966
222.184589,102,311.847968
221.783987,102,311.909328
222.743603,104,312.609416
222.403047,103,312.672666
221.711779,102,312.736669
222.352864,103,312.801947
222.033912,102,312.869034
222.29289,103,312.933031
222.38634,103,312.998728
222.3992,102,313.06224
222.7023,103,313.122238
222.33619,103,313.187752
222.456997,103,313.893905
222.302112,103,313.958416
22.19495,500,314.257589
221.840773,102,314.321586
222.619369,103,314.386095
222.327554,102,314.450901
222.348663,103,315.166957
222.907044,104,315.232957
222.640448,104,315.564649
222.553377,103,315.632646
222.307657,103,315.68976
222.414243,103,315.753267
222.073428,102,315.817271
222.906413,104,315.900786
221.869261,102,315.963295
222.81949,104,316.025296
